"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"GO:0033047",2.76652948162782e-05,0.0265758492932453,0.5,0.0238095238095238,0.476190476190476,0.000387068332731236,"Group_A"
"GO:0033048",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033058",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033059",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033061",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033063",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033076",1,0.852386217286031,0.0555555555555556,0.0476190476190476,0.00793650793650794,1,"Group_A"
"GO:0033077",0.116116758070021,0.347800266538449,0.444444444444444,0.214285714285714,0.23015873015873,0.200164274903003,"Group_A"
"GO:0033081",1,1.35687341222705,0.166666666666667,0.214285714285714,0.0476190476190476,1,"Group_B"
"GO:0033083",0.0465593457243955,Inf,0,0.214285714285714,0.214285714285714,0.110818560599421,"Group_B"
"GO:0033084",0.0465593457243955,Inf,0,0.214285714285714,0.214285714285714,0.110818560599421,"Group_B"
"GO:0033085",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0033093",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033108",0.0251007413331693,0.0895700643157307,0.222222222222222,0.0238095238095238,0.198412698412698,0.0624169707001941,"Group_A"
"GO:0033116",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033119",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033120",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033127",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033128",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033130",0.211630625365283,0.201377588357019,0.111111111111111,0.0238095238095238,0.0873015873015873,0.340944817327182,"Group_A"
"GO:0033131",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033133",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033135",0.546833345950731,0.633617467274653,0.388888888888889,0.285714285714286,0.103174603174603,0.615032083120497,"Group_A"
"GO:0033138",0.546833345950731,0.633617467274653,0.388888888888889,0.285714285714286,0.103174603174603,0.615032083120497,"Group_A"
"GO:0033139",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033141",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033143",0.153742040665662,0.25684025734684,0.166666666666667,0.0476190476190476,0.119047619047619,0.258441074325585,"Group_A"
"GO:0033144",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033145",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033146",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.153575130306397,"Group_A"
"GO:0033148",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033157",0.777853099524037,1.32688885593035,0.5,0.571428571428571,0.0714285714285714,0.845201615122816,"Group_B"
"GO:0033158",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033159",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033160",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033167",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033168",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033169",0.0248898220400452,Inf,0,0.238095238095238,0.238095238095238,0.0624169707001941,"Group_B"
"GO:0033170",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033173",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033177",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033182",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033184",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033189",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0033192",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033194",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033197",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033198",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.153575130306397,"Group_A"
"GO:0033202",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033206",9.68423506855535e-07,0.0173295672990245,0.611111111111111,0.0238095238095238,0.587301587301587,2.86856987421878e-05,"Group_A"
"GO:0033209",0.468486626239457,0.589000724580535,0.222222222222222,0.142857142857143,0.0793650793650794,0.53977322652316,"Group_A"
"GO:0033218",0.568537709344495,0.61029055272682,0.666666666666667,0.547619047619048,0.119047619047619,0.637408323959704,"Group_A"
"GO:0033220",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0033227",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0033231",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033233",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033234",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033238",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0612575714988929,"Group_A"
"GO:0033239",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033240",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033241",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033242",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033256",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"GO:0033257",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"GO:0033260",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033262",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0223402498715358,"Group_A"
"GO:0033265",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033267",1.35553067322284e-06,0.036768298648109,0.888888888888889,0.214285714285714,0.674603174603175,3.83697525843336e-05,"Group_A"
"GO:0033268",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0033270",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0033273",0.396650514246009,0.549651504161257,0.555555555555556,0.404761904761905,0.150793650793651,0.460465789583212,"Group_A"
